,transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
49920,2013,Ja-cheol Koo,VfL Wolfsburg,Bundesliga,1.FSV Mainz 05,Bundesliga,4000000.0,3000000,Midfielder,1989,24
49921,2013,Benjamin Corgnet,FC Lorient,Ligue 1,Saint-Étienne,Ligue 1,4000000.0,4000000,Midfielder,1987,26
49922,2013,Ciro Immobile,Genoa,Serie A,Juventus,Serie A,2000000.0,6000000,Forward,1990,23
49923,2013,Nolito,Benfica,Liga NOS,Celta de Vigo,LaLiga,2000000.0,6000000,Forward,1987,26
49926,2013,Libor Kozak,Lazio,Serie A,Aston Villa,Premier League,5000000.0,3000000,Forward,1989,24
49927,2013,Giovani dos Santos,RCD Mallorca,LaLiga2,Villarreal,LaLiga,5000000.0,5000000,Forward,1989,24
49929,2013,Ola Toivonen,PSV Eindhoven,Eredivisie,Stade Rennais,Ligue 1,2000000.0,5000000,Forward,1986,27
49931,2013,Gary Hooper,Celtic,Premiership,Norwich,Premier League,5000000.0,4000000,Forward,1988,25
49932,2013,Pedro León,Real Madrid,LaLiga,Getafe,LaLiga,5000000.0,2000000,Defender,1987,26
49933,2013,Mevlüt Erdinc,Stade Rennais,Ligue 1,Saint-Étienne,Ligue 1,4000000.0,5000000,Forward,1987,26
49934,2013,Domenico Berardi,Sassuolo,Serie A,Juventus,Serie A,4000000.0,5000000,Defender,1994,19
49936,2013,Ignacio Scocco,Internacional,Série A,Sunderland,Premier League,3000000.0,5000000,Forward,1985,28
49938,2013,Christian Atsu,FC Porto,Liga NOS,Chelsea,Premier League,2000000.0,5000000,Forward,1992,21
49975,2013,Bartosz Salamon,AC Milan,Serie A,Sampdoria,Serie A,3000000.0,2000000,Defender,1991,22
49977,2013,Gabriel Paulista,EC Vitória,Série A,Villarreal,LaLiga,2000000.0,900000,Defender,1991,22
49978,2013,Fabián Monzón,Olympique Lyon,Ligue 1,Catania,Serie A,2000000.0,2000000,Defender,1987,26
49981,2013,Giulio Donati,Inter,Serie A,Bay. Leverkusen,Bundesliga,2000000.0,675000,Defender,1990,23
49982,2013,Charalampos Mavrias,Panathinaikos,Super League,Sunderland,Premier League,2000000.0,1000000,Defender,1994,19
49984,2013,Jordi Amat,Espanyol,LaLiga,Swansea,Premier League,2000000.0,2000000,Defender,1992,21
49985,2013,Marcelo,PSV Eindhoven,Eredivisie,Hannover 96,Bundesliga,2000000.0,2000000,Defender,1987,26
49988,2013,Luca Caldirola,Inter,Serie A,Werder Bremen,Bundesliga,2000000.0,2000000,Defender,1991,22
49992,2013,Sascha Riether,1. FC Köln,2. Bundesliga,Fulham,Premier League,1000000.0,2000000,Defender,1983,30
49993,2013,Vitorino Antunes,Paços Ferreira,Liga NOS,Málaga CF,LaLiga,1000000.0,2000000,Defender,1987,26
49994,2013,Raman Chibsah,Parma,Serie A,Sassuolo,Serie A,4000000.0,1000000,Midfielder,1993,20
49997,2013,Ja-cheol Koo,VfL Wolfsburg,Bundesliga,1.FSV Mainz 05,Bundesliga,4000000.0,3000000,Midfielder,1989,24
49999,2013,Sergio Canales,Valencia,LaLiga,Real Sociedad,LaLiga,3000000.0,4000000,Midfielder,1991,22
50001,2013,Ludovic Obraniak,G. Bordeaux,Ligue 1,Werder Bremen,Bundesliga,1000000.0,4000000,Midfielder,1985,28
50002,2013,Stijn Schaars,Sporting CP,Liga NOS,PSV Eindhoven,Eredivisie,765000.0,4000000,Midfielder,1984,29
50013,2013,Daniel Caligiuri,SC Freiburg,Bundesliga,VfL Wolfsburg,Bundesliga,4000000.0,4000000,Midfield,1988,25
50016,2013,Leon Goretzka,VfL Bochum,2. Bundesliga,FC Schalke 04,Bundesliga,2000000.0,4000000,Midfielder,1995,18
50017,2013,Jean II Makoun,Aston Villa,Premier League,Stade Rennais,Ligue 1,2000000.0,4000000,Midfielder,1983,30
50018,2013,Marco Parolo,Cesena,Serie B,Parma,Serie A,2000000.0,4000000,Midfielder,1985,28
50022,2013,Victor Anichebe,Everton,Premier League,West Brom,Premier League,5000000.0,4000000,Forward,1988,25
50024,2013,Antonio Sanabria,FC Barcelona B,LaLiga2,Sassuolo,Serie A,5000000.0,540000,Forward,1996,17
50025,2013,Mohammed Abdellaoue,Hannover 96,Bundesliga,VfB Stuttgart,Bundesliga,3000000.0,4000000,Forward,1986,27
50028,2013,Dwight Gayle,Peterborough,League One,Crystal Palace,Premier League,4000000.0,675000,Forward,1991,22
50030,2013,Nicola Sansone,Parma,Serie A,Sassuolo,Serie A,7000000.0,4000000,Forward,1991,22
50033,2013,Paul-Georges Ntep,AJ Auxerre,Ligue 2,Stade Rennais,Ligue 1,4000000.0,2000000,Forward,1992,21
50038,2013,Vaclav Kadlec,Sparta Praha,Fortuna Liga,E. Frankfurt,Bundesliga,2000000.0,4000000,Forward,1992,21
50040,2013,Nils Petersen,Bayern Munich ,Bundesliga,Werder Bremen,Bundesliga,2000000.0,4000000,Forward,1989,24
50041,2013,Graziano Pellè,Parma,Serie A,Feyenoord,Eredivisie,2000000.0,4000000,Forward,1985,28
50042,2013,Hélder Postiga,Real Zaragoza,LaLiga2,Valencia,LaLiga,2000000.0,4000000,Forward,1982,31
50067,2013,Luca Caldirola,Cesena,Serie B,Inter,Serie A,675000.0,2000000,Defender,1991,22
50069,2013,Emir Spahic,Sevilla FC,LaLiga,Bay. Leverkusen,Bundesliga,360000.0,2000000,Defender,1980,33
50092,2013,Ryad Boudebouz,FC Sochaux,Ligue 1,SC Bastia,Ligue 1,900000.0,4000000,Midfielder,1990,23
50099,2013,Mario Lemina,FC Lorient,Ligue 1,Marseille,Ligue 1,3000000.0,900000,Midfielder,1993,20
50100,2013,Charles Aránguiz,U. de Chile,Primera División,Udinese Calcio,Serie A,3000000.0,1000000,Midfielder,1989,24
50101,2013,Jasmin Kurtic,US Palermo,Serie B,Sassuolo,Serie A,3000000.0,1000000,Midfielder,1989,24
50102,2013,Mikel Rico,Granada CF,LaLiga,Athletic,LaLiga,2000000.0,3000000,Midfielder,1985,28
50103,2013,Xavi Torres,Getafe,LaLiga,Real Betis,LaLiga,2000000.0,3000000,Midfielder,1987,26
50104,2013,Sammir,Dinamo Zagreb,1.HNL,Getafe,LaLiga,2000000.0,3000000,Midfielder,1987,26
50105,2013,Junior Malanda,Zulte Waregem,Jupiler Pro League,VfL Wolfsburg,Bundesliga,1000000.0,3000000,Midfielder,2000,13
50108,2013,Míchel Herrero,Levante,LaLiga,Valencia,LaLiga,378000.0,3000000,Midfielder,1988,25
50109,2013,Jakob Jantscher,RB Salzburg,Bundesliga,NEC Nijmegen,Eredivisie,225000.0,3000000,Midfield,1989,24
50118,2013,Max Kruse,SC Freiburg,Bundesliga,Bor. M'gladbach,Bundesliga,2000000.0,4000000,Forward,1988,25
50134,2013,Raul Rusescu,Steaua Bukarest,Liga 1,Sevilla FC,LaLiga,1000000.0,4000000,Forward,1988,25
50137,2013,Ante Rebic,RNK Split,1.HNL,Fiorentina,Serie A,4000000.0,900000,Forward,1993,20
50138,2013,Simone Zaza,Sampdoria,Serie A,Juventus,Serie A,3000000.0,4000000,Forward,1991,22
50139,2013,Anthony Modeste,G. Bordeaux,Ligue 1,TSG Hoffenheim,Bundesliga,2000000.0,4000000,Forward,1988,25
50174,2013,Douglas Santos,Granada CF,LaLiga,Udinese Calcio,Serie A,2000000.0,2000000,Defender,1994,19
50175,2013,Ahmed Elmohamady,Sunderland,Premier League,Hull City,Premier League,2000000.0,2000000,Defender,1987,26
50176,2013,Salif Sané,AS Nancy,Ligue 2,Hannover 96,Bundesliga,1000000.0,2000000,Defender,1990,23
50177,2013,Jeffrey Gouweleeuw,Heerenveen,Eredivisie,AZ Alkmaar,Eredivisie,1000000.0,2000000,Defender,1991,22
50178,2013,Karim Haggui,Hannover 96,Bundesliga,VfB Stuttgart,Bundesliga,900000.0,2000000,Defender,1984,29
50180,2013,Paul Baysse,Stade Brest 29,Ligue 2,Saint-Étienne,Ligue 1,900000.0,2000000,Defender,1988,25
50182,2013,Mikel Balenziaga,Real Valladolid,LaLiga,Athletic,LaLiga,450000.0,2000000,Defender,1988,25
50183,2013,Flávio Ferreira,Coimbra,Liga NOS,Málaga CF,LaLiga,450000.0,2000000,Defender,1992,21
50184,2013,Jordi Figueras,Club Brugge,Jupiler Pro League,Real Betis,LaLiga,270000.0,2000000,Defender,1987,26
50201,2013,Liam Bridcutt,Brighton,Championship,Sunderland,Premier League,3000000.0,3000000,Midfielder,1989,24
50205,2013,Rodney Strasser,AC Milan,Serie A,Genoa,Serie A,3000000.0,1000000,Midfielder,1990,23
50206,2013,Joe Ledley,Celtic,Premiership,Crystal Palace,Premier League,3000000.0,3000000,Midfielder,1987,26
50207,2013,Adlène Guédioura,Nottm Forest,Championship,Crystal Palace,Premier League,3000000.0,1000000,Midfielder,1986,27
50208,2013,Cédric Makiadi,SC Freiburg,Bundesliga,Werder Bremen,Bundesliga,2000000.0,3000000,Midfielder,1984,29
50209,2013,Christian Clemens,1. FC Köln,2. Bundesliga,FC Schalke 04,Bundesliga,2000000.0,3000000,Midfield,1991,22
50210,2013,Bruno Fernandes,Novara,Serie B,Udinese Calcio,Serie A,2000000.0,3000000,Midfielder,1994,19
50211,2013,Barry Bannan,Aston Villa,Premier League,Crystal Palace,Premier League,1000000.0,3000000,Midfielder,1990,23
50222,2013,Giacomo Beretta,Genoa,Serie A,AC Milan,Serie A,3000000.0,315000,Forward,1992,21
50223,2013,Giannis Fetfatzidis,Olympiacos,Super League,Genoa,Serie A,3000000.0,2000000,Defender,1991,22
50224,2013,Nicolás López,AS Roma,Serie A,Udinese Calcio,Serie A,3000000.0,1000000,Defender,1993,20
50225,2013,Kike Sola,CA Osasuna,LaLiga,Athletic,LaLiga,3000000.0,3000000,Forward,1986,27
50231,2013,Yacine Brahimi,Stade Rennais,Ligue 1,Granada CF,LaLiga,2000000.0,3000000,Forward,1990,23
50232,2013,Raúl Bobadilla,FC Basel,Super League,FC Augsburg,Bundesliga,1000000.0,3000000,Forward,1987,26
50252,2013,Jed Steer,Norwich,Premier League,Aston Villa,Premier League,486000.0,-1,Goalkeeper,1992,21
50274,2013,Jherson Vergara,Quindío,Liga Postobón II,AC Milan,Serie A,2000000.0,1000000,Defender,1994,19
50276,2013,Alejandro González,Peñarol,Primera División,Hellas Verona,Serie A,2000000.0,765000,Defender,1988,25
50278,2013,Jack Hunt,Huddersfield,Championship,Crystal Palace,Premier League,2000000.0,675000,Defender,1991,22
50280,2013,Diego Laxalt,Defensor,Primera División,Inter,Serie A,2000000.0,2000000,Defender,1993,20
50281,2013,Douglas Santos,Náutico,Série A,Granada CF,LaLiga,2000000.0,1000000,Defender,1994,19
50285,2013,Borja López,Sporting Gijón,LaLiga2,Monaco,Ligue 1,1000000.0,810000,Defender,1994,19
50294,2013,Panagiotis Tachtsidis,AS Roma,Serie A,Genoa,Serie A,2000000.0,2000000,Midfielder,1991,22
50298,2013,Valter Birsa,Genoa,Serie A,AC Milan,Serie A,2000000.0,1000000,Midfielder,1986,27
50299,2013,Isaac Cofie,Chievo Verona,Serie A,Genoa,Serie A,2000000.0,2000000,Midfielder,1991,22
50300,2013,Mats Möller Daehli,Molde,Tippeligaen,Cardiff,Premier League,2000000.0,810000,Midfielder,1995,18
50301,2013,Lerin Duarte,Heracles Almelo,Eredivisie,Ajax,Eredivisie,2000000.0,2000000,Midfielder,1990,23
50302,2013,Nemanja Gudelj,NAC Breda,Eredivisie,AZ Alkmaar,Eredivisie,2000000.0,2000000,Midfielder,1992,21
50309,2013,Makoto Hasebe,VfL Wolfsburg,Bundesliga,1.FC Nuremberg,Bundesliga,2000000.0,2000000,Midfielder,1984,29
50310,2013,Edgar Prib,Greuther Fürth,2. Bundesliga,Hannover 96,Bundesliga,2000000.0,2000000,Midfielder,1990,23
50314,2013,Kamil Grosicki,Sivasspor,Süper Lig,Stade Rennais,Ligue 1,720000.0,3000000,Forward,1988,25
50322,2013,Jesús Corona,Monterrey,Liga MX Clausura,Twente FC,Eredivisie,3000000.0,1000000,Defender,1993,20
50323,2013,Vinícius Araújo,Cruzeiro,Série A,Valencia,LaLiga,3000000.0,900000,Forward,1993,20
50324,2013,Peter Odemwingie,West Brom,Premier League,Cardiff,Premier League,2000000.0,3000000,Defender,1981,32
50325,2013,Saber Khalifa,Évian,Ligue 1,Marseille,Ligue 1,2000000.0,3000000,Forward,1987,26
50364,2013,Rúben Vezo,Vitória Setúbal,Liga NOS,Valencia,LaLiga,1000000.0,630000,Defender,1994,19
50365,2013,Antonio Luna,Sevilla FC,LaLiga,Aston Villa,Premier League,1000000.0,1000000,Defender,1991,22
50367,2013,Jeong-ho Hong,Jeju Utd.,K League 1,FC Augsburg,Bundesliga,1000000.0,765000,Defender,1989,24
50369,2013,Javier Garrido,Lazio,Serie A,Norwich,Premier League,1000000.0,1000000,Defender,1985,28
50378,2013,Kassim Abdallah,Marseille,Ligue 1,Évian,Ligue 1,270000.0,1000000,Defender,1987,26
50385,2013,Jason Puncheon,Southampton,Premier League,Crystal Palace,Premier League,1000000.0,2000000,Midfielder,1986,27
50386,2013,Johannes Flum,SC Freiburg,Bundesliga,E. Frankfurt,Bundesliga,1000000.0,2000000,Midfielder,1988,25
50387,2013,Abel Aguilar,Hércules CF,LaLiga2,Toulouse,Ligue 1,1000000.0,2000000,Midfielder,1985,28
50395,2013,Brice Dja Djédjé,Évian,Ligue 1,Marseille,Ligue 1,630000.0,2000000,Midfielder,1991,22
50399,2013,Gelson Fernandes,Sporting CP,Liga NOS,SC Freiburg,Bundesliga,360000.0,2000000,Midfielder,1986,27
50422,2013,Vitolo,UD Las Palmas,LaLiga2,Sevilla FC,LaLiga,2000000.0,2000000,Forward,1990,23
50424,2013,Aleksandar Tonev,Lech Poznan,Ekstraklasa,Aston Villa,Premier League,2000000.0,2000000,Forward,1990,23
50428,2013,Giuseppe De Luca,Varese,Serie B,Atalanta,Serie A,540000.0,2000000,Forward,1992,21
50438,2013,Mario Santana,SSC Napoli,Serie A,Genoa,Serie A,2000000.0,1000000,Forward,1982,31
50440,2013,Tarik Elyounoussi,Rosenborg,Tippeligaen,TSG Hoffenheim,Bundesliga,2000000.0,1000000,Forward,1988,25
50442,2013,Haris Seferovic,Fiorentina,Serie A,Real Sociedad,LaLiga,2000000.0,2000000,Forward,1992,21
50444,2013,Nelson Haedo Valdez,Rubin Kazan,Premier Liga,Valencia,LaLiga,2000000.0,2000000,Forward,1984,29
50493,2013,Leonardo Bittencourt,Bor. Dortmund,Bundesliga,Hannover 96,Bundesliga,2000000.0,2000000,Midfielder,1994,19
50501,2013,Dominik Furman,Legia Warszawa,Ekstraklasa,Toulouse,Ligue 1,2000000.0,1000000,Midfielder,1992,21
50503,2013,Valerio Verre,Genoa,Serie A,AS Roma,Serie A,2000000.0,1000000,Midfielder,1994,19
50504,2013,Todor Nedelev,Botev Plovdiv,A Grupa - Championship gr.,1.FSV Mainz 05,Bundesliga,2000000.0,2000000,Defender,1993,20
50505,2013,Josip Drmic,FC Zürich,Super League,1.FC Nuremberg,Bundesliga,1000000.0,2000000,Forward,1992,21
50506,2013,Joaquín,Málaga CF,LaLiga,Fiorentina,Serie A,1000000.0,2000000,Defender,1981,32
50513,2013,Gaël Danic,Valenciennes FC,Ligue 1,Olympique Lyon,Ligue 1,900000.0,2000000,Forward,1982,31
50557,2013,Santiago Arias,Sporting CP,Liga NOS,PSV Eindhoven,Eredivisie,1000000.0,1000000,Defender,1992,21
50558,2013,Cristian Cuevas,O'Higgins,Primera División,Chelsea,Premier League,1000000.0,68000,Defender,1995,18
50559,2013,Cesare Bovo,Genoa,Serie A,Torino,Serie A,720000.0,1000000,Defender,1983,30
50574,2013,Jádson,Botafogo,Série A,Udinese Calcio,Serie A,2000000.0,1000000,Midfielder,1993,20
50575,2013,Valerio Verre,AS Roma,Serie A,Udinese Calcio,Serie A,2000000.0,1000000,Midfielder,1994,19
50576,2013,Marko Bakic,Torino,Serie A,Fiorentina,Serie A,2000000.0,1000000,Midfielder,1994,19
50577,2013,Magnus Wolff Eikrem,Heerenveen,Eredivisie,Cardiff,Premier League,2000000.0,1000000,Midfielder,1990,23
50578,2013,Raphaël Guerreiro,SM Caen,Ligue 2,FC Lorient,Ligue 1,2000000.0,1000000,Midfield,1994,19
50579,2013,José Campaña,Sevilla FC,LaLiga,Crystal Palace,Premier League,1000000.0,2000000,Midfielder,1993,20
50584,2013,Josip Radosevic,Hajduk Split,1.HNL,SSC Napoli,Serie A,900000.0,2000000,Midfielder,1994,19
50585,2013,Leandro Greco,Olympiacos,Super League,AS Livorno,Serie A,828000.0,2000000,Midfielder,1986,27
50586,2013,Álex Fernández,RM Castilla,LaLiga2,Espanyol,LaLiga,450000.0,2000000,Midfielder,1993,20
50609,2013,Robbie Kruse,F. Düsseldorf,2. Bundesliga,Bay. Leverkusen,Bundesliga,1000000.0,2000000,Forward,1988,25
50623,2013,Nathan Redmond,Birmingham,Championship,Norwich,Premier League,2000000.0,2000000,Forward,1994,19
50652,2013,John Brayford,Derby,Championship,Cardiff,Premier League,1000000.0,1000000,Defender,1988,25
50664,2013,Matteo Bianchetti,Inter,Serie A,Hellas Verona,Serie A,1000000.0,900000,Defender,1993,20
50666,2013,Constantin Nica,Dinamo Bucarest,Liga 1,Atalanta,Serie A,1000000.0,810000,Defender,1993,20
50686,2013,Alessandro De Vitis,Parma,Serie A,Sampdoria,Serie A,2000000.0,540000,Midfielder,1992,21
50688,2013,Marco Biagianti,Catania,Serie A,AS Livorno,Serie A,360000.0,2000000,Midfielder,1984,29
50691,2013,Yannick Sagbo,Évian,Ligue 1,Hull City,Premier League,1000000.0,2000000,Forward,1988,25
50694,2013,Jérémy Perbet,RAEC Mons,Jupiler Pro League,Villarreal,LaLiga,1000000.0,2000000,Forward,1985,28
50695,2013,Miguel de las Cuevas,Sporting Gijón,LaLiga2,CA Osasuna,LaLiga,1000000.0,2000000,Defender,1986,27
50696,2013,Marouane Chamakh,Arsenal,Premier League,Crystal Palace,Premier League,1000000.0,2000000,Forward,1984,29
50716,2013,Sonny Stevens,FC Volendam,Jupiler League,Twente FC,Eredivisie,360000.0,360000,Goalkeeper,1992,21
50743,2013,Igor Bubnjic,Slaven Belupo,1.HNL,Udinese Calcio,Serie A,1000000.0,900000,Defender,1992,21
50744,2013,Uros Spajic,Red Star,Jelen SuperLiga,Toulouse,Ligue 1,1000000.0,720000,Defender,1993,20
50745,2013,Sergio Escudero,FC Schalke 04,Bundesliga,Getafe,LaLiga,1000000.0,900000,Defender,1989,24
50746,2013,Lasse Sobiech,Bor. Dortmund,Bundesliga,Hamburger SV,Bundesliga,1000000.0,1000000,Defender,1991,22
50747,2013,Andreu Fontàs,FC Barcelona,LaLiga,Celta de Vigo,LaLiga,900000.0,1000000,Defender,1990,23
50748,2013,Diogo Figueiras,Paços Ferreira,Liga NOS,Sevilla FC,LaLiga,900000.0,1000000,Defender,1991,22
50749,2013,Lorenzo Ariaudo,Cagliari Calcio,Serie A,Sassuolo,Serie A,720000.0,1000000,Defender,1989,24
50752,2013,Julien Faussurier,Troyes,Ligue 2,FC Sochaux,Ligue 1,360000.0,1000000,Defender,1987,26
50753,2013,Marco Russ,VfL Wolfsburg,Bundesliga,E. Frankfurt,Bundesliga,360000.0,1000000,Defender,1985,28
50757,2013,Atila Turan,Sporting CP,Liga NOS,Stade Reims,Ligue 1,27000.0,1000000,Defender,1992,21
50764,2013,Sebastián Cristóforo,Peñarol,Primera División,Sevilla FC,LaLiga,2000000.0,540000,Midfielder,1993,20
50771,2013,Milos Jojic,Partizan,Jelen SuperLiga,Bor. Dortmund,Bundesliga,1000000.0,1000000,Midfielder,1992,21
50772,2013,Magnus Wolff Eikrem,Molde,Tippeligaen,Heerenveen,Eredivisie,1000000.0,1000000,Midfielder,1990,23
50775,2013,Óscar Trejo,Sporting Gijón,LaLiga2,Toulouse,Ligue 1,1000000.0,1000000,Midfielder,1988,25
50776,2013,Riccardo Casini,Parma,Serie A,Bologna,Serie A,1000000.0,180000,Midfielder,1992,21
50779,2013,Thomas Guerbert,Dijon,Ligue 2,FC Sochaux,Ligue 1,1000000.0,1000000,Midfielder,1989,24
50783,2013,Hajime Hosogai,Bay. Leverkusen,Bundesliga,Hertha BSC,Bundesliga,900000.0,1000000,Midfielder,1986,27
50784,2013,Raphael Martinho,Catania,Serie A,Hellas Verona,Serie A,810000.0,1000000,Midfield,1988,25
50785,2013,Gaby Mudingayi,Bologna,Serie A,Inter,Serie A,675000.0,1000000,Midfielder,1981,32
50786,2013,Younousse Sankharé,Dijon,Ligue 2,Guingamp,Ligue 1,630000.0,1000000,Midfielder,1989,24
50811,2013,Stipe Perica,NK Zadar ,1.HNL,Chelsea,Premier League,2000000.0,360000,Forward,1995,18
50862,2013,Giulio Migliaccio,US Palermo,Serie B,Atalanta,Serie A,270000.0,1000000,Midfielder,1981,32
50886,2013,Brayan Perea,Deportivo Cali,Liga Postobón II,Lazio,Serie A,2000000.0,1000000,Forward,1993,20
50889,2013,Sergio Floccari,Lazio,Serie A,Sassuolo,Serie A,1000000.0,2000000,Forward,1982,31
50895,2013,Igor de Camargo,Bor. M'gladbach,Bundesliga,TSG Hoffenheim,Bundesliga,1000000.0,2000000,Forward,1983,30
50897,2013,Jairo Samperio,Racing,2ª B - Grupo I,Sevilla FC,LaLiga,1000000.0,1000000,Forward,1993,20
50898,2013,Ezequiel Rescaldani,Vélez Sarsfield,Torneo Final,Málaga CF,LaLiga,270000.0,1000000,Forward,1992,21
50905,2013,Gianluca Caprari,Pescara,Serie B,AS Roma,Serie A,1000000.0,1000000,Forward,1993,20
50975,2013,Martin Braithwaite,Esbjerg fB,Superligaen,Toulouse,Ligue 1,1000000.0,765000,Forward,1991,22
50980,2013,Daniel Ginczek,Bor. Dortmund,Bundesliga,1.FC Nuremberg,Bundesliga,1000000.0,1000000,Forward,1991,22
50981,2013,Shinji Okazaki,VfB Stuttgart,Bundesliga,1.FSV Mainz 05,Bundesliga,1000000.0,1000000,Forward,1986,27
50983,2013,Emanuele Calaiò,Siena,Serie B,SSC Napoli,Serie A,1000000.0,1000000,Forward,1982,31
50984,2013,Charles,UD Almería,LaLiga,Celta de Vigo,LaLiga,900000.0,1000000,Forward,1984,29
50985,2013,Gaëtan Charbonnier,Montpellier,Ligue 1,Stade Reims,Ligue 1,900000.0,1000000,Forward,1989,24
50988,2013,Jimmy Kébé,Reading,Championship,Crystal Palace,Premier League,792000.0,1000000,Defender,1984,29
50989,2013,Víctor Montaño,Stade Rennais,Ligue 1,Montpellier,Ligue 1,720000.0,1000000,Forward,1984,29
50991,2013,Garry Rodrigues,Levski Sofia,A Grupa - Championship gr.,Elche CF,LaLiga,540000.0,1000000,Forward,1991,22
50993,2013,Omar Ramos,SD Huesca,2ª B - Grupo II,Real Valladolid,LaLiga,270000.0,1000000,Defender,1988,25
50994,2013,Alexander Esswein,1.FC Nuremberg,Bundesliga,FC Augsburg,Bundesliga,225000.0,1000000,Defender,1990,23
51031,2013,Prince Gouano,Juventus,Serie A,Atalanta,Serie A,1000000.0,180000,Defender,1994,19
51038,2013,Jonathan Rossini,Sampdoria,Serie A,Sassuolo,Serie A,1000000.0,1000000,Defender,1989,24
51056,2013,Nicola Bellomo,Bari,Serie B,Torino,Serie A,1000000.0,1000000,Midfielder,1991,22
51057,2013,Alexander Farnerud,BSC Young Boys,Super League,Torino,Serie A,1000000.0,1000000,Midfielder,1984,29
51059,2013,Dan Nistor,Pandurii ,Liga 1,Évian,Ligue 1,720000.0,1000000,Midfielder,1988,25
51098,2013,Albano Bizzarri,Lazio,Serie A,Genoa,Serie A,270000.0,180000,Goalkeeper,1978,35
51114,2013,Andrea Bandini,Inter U19,Primavera B,Bologna,Serie A,1000000.0,135000,Defender,1994,19
51203,2013,Danilo Avelar,Karpaty,Premier Liga,Cagliari Calcio,Serie A,900000.0,1000000,Defender,1989,24
51206,2013,Emiliano Moretti,Genoa,Serie A,Torino,Serie A,630000.0,1000000,Defender,1981,32
51207,2013,Yohan Tavares,Standard Liège,Jupiler Pro League,Chievo Verona,Serie A,450000.0,1000000,Defender,1988,25
51240,2013,Marcel Büchel,Siena,Serie B,Juventus,Serie A,1000000.0,270000,Midfielder,1991,22
51247,2013,Pablo Pérez,Newell's,Torneo Final,Málaga CF,LaLiga,855000.0,1000000,Midfielder,1985,28
51275,2013,David Moberg Karlsson,IFK Göteborg,Allsvenskan,Sunderland,Premier League,1000000.0,900000,Defender,1994,19
51298,2013,Ju-ho Park,FC Basel,Super League,1.FSV Mainz 05,Bundesliga,1000000.0,810000,Defender,1987,26
51305,2013,Saliou Ciss,Tromsø IL,Tippeligaen,Valenciennes FC,Ligue 1,450000.0,990000,Defender,1989,24
51307,2013,Petar Golubovic,OFK Beograd,Jelen SuperLiga,AS Roma,Serie A,900000.0,630000,Defender,1994,19
51308,2013,Luca Ceppitelli,Bari,Serie B,Parma,Serie A,900000.0,450000,Defender,1989,24
51310,2013,Kévin Vinetot,Crotone,Serie B,Genoa,Serie A,900000.0,900000,Defender,1988,25
