,transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
43897,2012,Grzegorz Krychowiak,G. Bordeaux,Ligue 1,Stade Reims,Ligue 1,720000.0,900000,Midfielder,1990,22
43913,2012,Samed Yesil,Bay. Leverkusen,Bundesliga,Liverpool,Premier League,1000000.0,540000,Forward,1994,18
43940,2012,Fabiano Santacroce,SSC Napoli,Serie A,Parma,Serie A,810000.0,720000,Defender,1986,26
43942,2012,Donny Gorter,NAC Breda,Eredivisie,AZ Alkmaar,Eredivisie,315000.0,810000,Defender,1988,24
43952,2012,Benjamin Köhler,E. Frankfurt,Bundesliga,1.FC K'lautern,2. Bundesliga,270000.0,900000,Midfield,1980,32
43954,2012,Peer Kluge,FC Schalke 04,Bundesliga,Hertha BSC,2. Bundesliga,225000.0,900000,Midfielder,1981,31
43957,2012,Lorenzo Ebecilio,Ajax,Eredivisie,Metallurg D.,Premier Liga,90000.0,900000,Midfielder,1991,21
43984,2012,Charlison Benschop,AZ Alkmaar,Eredivisie,Stade Brest 29,Ligue 1,1000000.0,765000,Forward,1989,23
43985,2012,Zoltán Stieber,1.FSV Mainz 05,Bundesliga,Greuther Fürth,Bundesliga,810000.0,1000000,Forward,1989,23
43990,2012,Mohamadou Idrissou,E. Frankfurt,Bundesliga,1.FC K'lautern,2. Bundesliga,405000.0,1000000,Forward,1980,32
43991,2012,Nicklas Pedersen,FC Groningen,Eredivisie,KV Mechelen,Jupiler Pro League,315000.0,1000000,Forward,1988,24
44125,2012,Chris Wood,West Brom,Premier League,Leicester,Championship,1000000.0,900000,Forward,1992,20
44126,2012,Junior Tallo,Chievo Verona,Serie A,AS Roma,Serie A,1000000.0,360000,Forward,1993,19
44136,2012,Marcel Sabitzer,Admira Wacker,Bundesliga,Rapid Vienna,Bundesliga,315000.0,1000000,Defender,1994,18
44140,2012,Gonzalo Zárate,RB Salzburg,Bundesliga,BSC Young Boys,Super League,180000.0,1000000,Forward,1984,28
44257,2012,Emmanuel Clottey,Berekum Chelsea,Premier League,Esperance,Ligue I Pro,1000000.0,225000,Forward,1987,25
44259,2012,Samuel Afum,Smouha,Premier League,BSC Young Boys,Super League,990000.0,540000,Forward,1991,21
44273,2012,Francesco Finocchio,Parma,Serie A,Bologna,Serie A,900000.0,68000,Defender,1992,20
44332,2012,Tobias Mikkelsen,Greuther Fürth,Bundesliga,Rosenborg,Tippeligaen,450000.0,900000,Defender,1986,26
44333,2012,Isma,OGC Nice,Ligue 1,Rio Ave FC,Liga NOS,360000.0,900000,Forward,1991,21
44339,2012,Carlos Aranda,Real Zaragoza,LaLiga,Granada CF,LaLiga,270000.0,900000,Forward,1980,32
44341,2012,Moritz Stoppelkamp,Hannover 96,Bundesliga,1860 Munich,2. Bundesliga,225000.0,900000,Defender,1987,25
44343,2012,Stefan Reisinger,SC Freiburg,Bundesliga,F. Düsseldorf,Bundesliga,180000.0,900000,Forward,1981,31
44529,2012,Christopher Drazan,Rapid Vienna,Bundesliga,1.FC K'lautern,2. Bundesliga,360000.0,720000,Midfield,1990,22
44530,2012,Yuki Otsu,Bor. M'gladbach,Bundesliga,VVV-Venlo,Eredivisie,360000.0,720000,Midfielder,1990,22
44581,2012,Henning Hauger,Hannover 96,Bundesliga,Elfsborg,Allsvenskan,180000.0,720000,Midfielder,1985,27
44744,2012,Michail Antonio,Reading,Premier League,Sheff Wed,Championship,810000.0,225000,Forward,1990,22
44749,2012,Tommaso Rocchi,Lazio,Serie A,Inter,Serie A,270000.0,810000,Forward,1977,35
44857,2012,Marcel Gecov,Fulham,Premier League,KAA Gent,Jupiler Pro League,702000.0,450000,Midfielder,1988,24
44887,2012,Andrea Cocco,Cagliari Calcio,Serie A,UC AlbinoLeffe,Lega Pro 1a - A,180000.0,765000,Forward,1986,26
44953,2012,Claudio Beauvue,Troyes,Ligue 1,LB Châteauroux,Ligue 2,675000.0,720000,Forward,1988,24
44959,2012,Sandro Wagner,Werder Bremen,Bundesliga,Hertha BSC,2. Bundesliga,225000.0,720000,Forward,1988,24
45071,2012,Muhammed Ildiz,Rapid Vienna,Bundesliga,1.FC Nuremberg,Bundesliga,450000.0,630000,Midfielder,1991,21
45072,2012,Tomas Micola,Stade Brest 29,Ligue 1,Slavia Prague,Fortuna Liga,450000.0,630000,Midfielder,1988,24
45269,2012,Género Zeefuik,PSV Eindhoven,Eredivisie,FC Groningen,Eredivisie,495000.0,675000,Forward,1990,22
45272,2012,Tommy Smith,QPR,Premier League,Cardiff,Championship,338000.0,675000,Forward,1980,32
45314,2012,Niccolò Corticchia,Juventus,Serie A,Vicenza,Serie B,540000.0,45000,Midfielder,1993,19
45317,2012,Dominik Kaiser,TSG Hoffenheim,Bundesliga,RB Leipzig,Regionalliga Nordost,540000.0,360000,Midfielder,1988,24
45782,2012,Emmanuel Baffour,New Edubiase,Premier League,Sundowns,ABSA Premiership,585000.0,360000,Forward,1989,23
45783,2012,Philipp Hosiner,Admira Wacker,Bundesliga,Austria Vienna,Bundesliga,585000.0,450000,Forward,1989,23
45784,2012,Giacomo Tulli,Cesena,Serie A,Vicenza,Serie B,585000.0,203000,Forward,1988,24
45832,2012,Ömer Bayram,NAC Breda,Eredivisie,Kayserispor,Süper Lig,315000.0,450000,Midfield,1991,21
45835,2012,Andrea De Falco,Chievo Verona,Serie A,Bari,Serie B,145000.0,450000,Midfielder,1986,26
45836,2012,Dominic Peitz,FC Augsburg,Bundesliga,Karlsruher SC,3. Liga,135000.0,450000,Midfielder,1984,28
45847,2012,Florian Trinks,Werder Bremen,Bundesliga,Greuther Fürth,Bundesliga,45000.0,450000,Midfielder,1992,20
45861,2012,Steven Berghuis,Twente FC,Eredivisie,AZ Alkmaar,Eredivisie,450000.0,540000,Defender,1992,20
45863,2012,Ahmed Abdelzaher,Enppi SC,Premier League,El Ahly,Premier League,360000.0,540000,Forward,1985,27
45869,2012,Marco Sansovini,Pescara,Serie A,Spezia Calcio,Serie B,180000.0,540000,Forward,1980,32
46335,2012,Danny Hoesen,Fulham,Premier League,Ajax U21,Beloften nacompetitie,450000.0,-1,Forward,1991,21
46337,2012,Tayfun Pektürk,Greuther Fürth,Bundesliga,Istanbul BBSK,Süper Lig,450000.0,360000,Forward,1988,24
46377,2012,Erton Fejzullahu,NEC Nijmegen,Eredivisie,Djurgarden,Allsvenskan,315000.0,450000,Forward,1988,24
46382,2012,Stefano Pettinari,AS Roma,Serie A,Crotone,Serie B,225000.0,450000,Forward,1992,20
46602,2012,Salvatore D'Elia,Juventus,Serie A,Vicenza,Serie B,360000.0,68000,Defender,1989,23
46903,2012,Zvonko Pamic,Bay. Leverkusen,Bundesliga,Dinamo Zagreb,1.HNL,207000.0,360000,Midfielder,1991,21
46904,2012,Marco Stiepermann,Bor. Dortmund,Bundesliga,Energie Cottbus,2. Bundesliga,180000.0,360000,Midfielder,1991,21
47692,2012,Karim Laribi,US Palermo,Serie A,Sassuolo,Serie B,90000.0,315000,Midfielder,1991,21
47805,2012,Lionel Scaloni,Lazio,Serie A,Atalanta,Serie A,225000.0,270000,Defender,1978,34
47850,2012,Thomas Bergmann,Rapid Vienna,Bundesliga,FC Wacker,Bundesliga,90000.0,270000,Defender,1989,23
47851,2012,Bart Schenkeveld,Feyenoord,Eredivisie,Heracles Almelo,Eredivisie,90000.0,270000,Defender,1991,21
48804,2012,Garry Rodrigues,ADO Den Haag,Eredivisie,Levski Sofia,A Group,270000.0,45000,Forward,1991,21
49200,2012,Luca Tremolada,Inter,Serie A,Como,Lega Pro 1a - A,,248000,Midfielder,1992,20
49281,2012,Omar Najdi,El Makasa,Premier League,Wydad AC,Botola Pro,225000.0,180000,Midfield,1987,25
49445,2012,Mattia Montini,AS Roma,Serie A,Benevento,Lega Pro 1a - B,234000.0,135000,Forward,1992,20
49453,2013,Simon Mignolet,Sunderland,Premier League,Liverpool,Premier League,9000000.0,4000000,Goalkeeper,1988,25
49461,2013,Maarten Stekelenburg,AS Roma,Serie A,Fulham,Premier League,5000000.0,4000000,Goalkeeper,1982,31
49462,2013,Nikolay Mihaylov,Twente FC,Eredivisie,Hellas Verona,Serie A,450000.0,4000000,Goalkeeper,1988,25
49469,2013,Joel Robles,Atlético Madrid,LaLiga,Everton,Premier League,3000000.0,2000000,Goalkeeper,1990,23
49478,2013,Marquinhos,AS Roma,Serie A,Paris SG,Ligue 1,28000000.0,13000000,Defender,1994,19
49479,2013,Jesús Navas,Sevilla FC,LaLiga,Man City,Premier League,18000000.0,18000000,Defender,1986,27
49480,2013,Juan Cuadrado,Udinese Calcio,Serie A,Fiorentina,Serie A,18000000.0,13000000,Defender,1988,25
49481,2013,Mamadou Sakho,Paris SG,Ligue 1,Liverpool,Premier League,17000000.0,13000000,Defender,1990,23
49482,2013,Angelo Ogbonna,Torino,Serie A,Juventus,Serie A,13000000.0,10000000,Defender,1988,25
49483,2013,Lucas Digne,LOSC Lille,Ligue 1,Paris SG,Ligue 1,13000000.0,9000000,Defender,1993,20
49484,2013,Kurt Zouma,Saint-Étienne,Ligue 1,Chelsea,Premier League,13000000.0,6000000,Defender,1995,18
49485,2013,Medhi Benatia,Udinese Calcio,Serie A,AS Roma,Serie A,12000000.0,11000000,Defender,1987,26
49487,2013,Raúl Albiol,Real Madrid,LaLiga,SSC Napoli,Serie A,10000000.0,7000000,Defender,1985,28
49488,2013,Aurelien Chedjou,LOSC Lille,Ligue 1,Galatasaray,Süper Lig,5000000.0,10000000,Defender,1985,28
49492,2013,Cristián Zapata,Villarreal,LaLiga,AC Milan,Serie A,9000000.0,5000000,Defender,1986,27
49493,2013,Dejan Lovren,Olympique Lyon,Ligue 1,Southampton,Premier League,9000000.0,6000000,Defender,1989,24
49495,2013,Sokratis,Werder Bremen,Bundesliga,Bor. Dortmund,Bundesliga,8000000.0,9000000,Defender,1988,25
49497,2013,Toby Alderweireld,Ajax,Eredivisie,Atlético Madrid,LaLiga,6000000.0,9000000,Defender,1989,24
49498,2013,Daniel Carvajal,Bay. Leverkusen,Bundesliga,Real Madrid,LaLiga,5000000.0,9000000,Defender,1992,21
49501,2013,Benoît Trémoulinas,G. Bordeaux,Ligue 1,Dynamo Kyiv,Premier Liga,5000000.0,8000000,Defender,1986,27
49502,2013,Steven Caulker,Spurs,Premier League,Cardiff,Premier League,8000000.0,7000000,Defender,1992,21
49503,2013,Mesut Özil,Real Madrid,LaLiga,Arsenal,Premier League,42000000.0,36000000,Midfielder,1989,24
49505,2013,Mario Götze,Bor. Dortmund,Bundesliga,Bayern Munich ,Bundesliga,33000000.0,40000000,Midfielder,1992,21
49506,2013,Juan Mata,Chelsea,Premier League,Man Utd,Premier League,40000000.0,34000000,Midfielder,1988,25
49508,2013,Marouane Fellaini,Everton,Premier League,Man Utd,Premier League,29000000.0,25000000,Midfielder,1988,25
49509,2013,Asier Illarramendi,Real Sociedad,LaLiga,Real Madrid,LaLiga,28000000.0,10000000,Midfielder,1990,23
49510,2013,Isco,Málaga CF,LaLiga,Real Madrid,LaLiga,27000000.0,22000000,Midfielder,1992,21
49514,2013,Thiago,FC Barcelona,LaLiga,Bayern Munich ,Bundesliga,22000000.0,19000000,Midfielder,1991,22
49515,2013,Yohan Cabaye,Newcastle,Premier League,Paris SG,Ligue 1,22000000.0,18000000,Midfielder,1986,27
49516,2013,Kevin De Bruyne,Chelsea,Premier League,VfL Wolfsburg,Bundesliga,19000000.0,13000000,Midfielder,1991,22
49517,2013,Hernanes,Lazio,Serie A,Inter,Serie A,16000000.0,19000000,Midfielder,1985,28
49518,2013,Geoffrey Kondogbia,Sevilla FC,LaLiga,Monaco,Ligue 1,18000000.0,13000000,Midfielder,1993,20
49521,2013,Luiz Gustavo,Bayern Munich ,Bundesliga,VfL Wolfsburg,Bundesliga,14000000.0,16000000,Midfielder,1987,26
49522,2013,Christian Eriksen,Ajax,Eredivisie,Spurs,Premier League,12000000.0,16000000,Midfielder,1992,21
49523,2013,Gareth Bale,Spurs,Premier League,Real Madrid,LaLiga,90000000.0,58000000,Defender,1989,24
49524,2013,Kevin Strootman,PSV Eindhoven,Eredivisie,AS Roma,Serie A,15000000.0,11000000,Midfielder,1990,23
49527,2013,Edinson Cavani,SSC Napoli,Serie A,Paris SG,Ligue 1,58000000.0,49000000,Forward,1987,26
49529,2013,Falcao,Atlético Madrid,LaLiga,Monaco,Ligue 1,38000000.0,54000000,Forward,1986,27
49531,2013,Gonzalo Higuaín,Real Madrid,LaLiga,SSC Napoli,Serie A,35000000.0,27000000,Forward,1988,25
49534,2013,Roberto Soldado,Valencia,LaLiga,Spurs,Premier League,27000000.0,25000000,Forward,1985,28
49535,2013,Erik Lamela,AS Roma,Serie A,Spurs,Premier League,27000000.0,20000000,Defender,1992,21
49536,2013,Stevan Jovetic,Fiorentina,Serie A,Man City,Premier League,23000000.0,25000000,Forward,1990,23
49537,2013,Mario Gómez,Bayern Munich ,Bundesliga,Fiorentina,Serie A,13000000.0,25000000,Forward,1985,28
49538,2013,Carlos Tévez,Man City,Premier League,Juventus,Serie A,8000000.0,24000000,Forward,1984,29
49539,2013,Álvaro Negredo,Sevilla FC,LaLiga,Man City,Premier League,22000000.0,18000000,Forward,1985,28
49541,2013,André Schürrle,Bay. Leverkusen,Bundesliga,Chelsea,Premier League,19000000.0,22000000,Forward,1991,22
49548,2013,Stefano Sorrentino,Chievo Verona,Serie A,US Palermo,Serie B,1000000.0,2000000,Goalkeeper,1979,34
49551,2013,Andy Carroll,Liverpool,Premier League,West Ham,Premier League,15000000.0,9000000,Forward,1989,24
49553,2013,Daniel Osvaldo,AS Roma,Serie A,Southampton,Premier League,13000000.0,15000000,Forward,1986,27
49557,2013,Wilfried Bony,Vitesse,Eredivisie,Swansea,Premier League,14000000.0,10000000,Forward,1989,24
49559,2013,Vito Mannone,Arsenal,Premier League,Sunderland,Premier League,2000000.0,900000,Goalkeeper,1988,25
49573,2013,Alberto Gallinetta,Parma,Serie A,Juventus,Serie A,1000000.0,113000,Goalkeeper,1992,21
49578,2013,Pablo Armero,Udinese Calcio,Serie A,SSC Napoli,Serie A,3000000.0,8000000,Defender,1987,26
49579,2013,Serdar Tasci,VfB Stuttgart,Bundesliga,Spartak Moscow,Premier Liga,3000000.0,8000000,Defender,1987,26
49589,2013,Simon Kjaer,VfL Wolfsburg,Bundesliga,LOSC Lille,Ligue 1,2000000.0,6000000,Defender,1989,24
49593,2013,Andreas Granqvist,Genoa,Serie A,Krasnodar,Premier Liga,4000000.0,5000000,Defender,1985,28
49600,2013,Timm Klose,1.FC Nuremberg,Bundesliga,VfL Wolfsburg,Bundesliga,5000000.0,4000000,Defender,1988,25
49602,2013,Franck Tabanou,Toulouse,Ligue 1,Saint-Étienne,Ligue 1,4000000.0,5000000,Defender,1989,24
49604,2013,Kevin-Prince Boateng,AC Milan,Serie A,FC Schalke 04,Bundesliga,9000000.0,13000000,Midfielder,1987,26
49605,2013,Jérémy Toulalan,Málaga CF,LaLiga,Monaco,Ligue 1,4000000.0,13000000,Midfielder,1983,30
49608,2013,Pizzi,Atlético Madrid,LaLiga,Benfica,Liga NOS,12000000.0,5000000,Midfield,1989,24
49610,2013,Younès Belhanda,Montpellier,Ligue 1,Dynamo Kyiv,Premier Liga,9000000.0,12000000,Midfielder,1990,23
49613,2013,Gary Medel,Sevilla FC,LaLiga,Cardiff,Premier League,11000000.0,9000000,Midfielder,1987,26
49614,2013,Étienne Capoue,Toulouse,Ligue 1,Spurs,Premier League,9000000.0,11000000,Midfielder,1988,25
49615,2013,Adem Ljajic,Fiorentina,Serie A,AS Roma,Serie A,10000000.0,10000000,Midfielder,1991,22
49616,2013,Beñat Etxebarria,Real Betis,LaLiga,Athletic,LaLiga,7000000.0,10000000,Midfielder,1987,26
49617,2013,Diego,VfL Wolfsburg,Bundesliga,Atlético Madrid,LaLiga,1000000.0,10000000,Midfielder,1985,28
49623,2013,Felipe Melo,Juventus,Serie A,Galatasaray,Süper Lig,3000000.0,9000000,Midfielder,1983,30
49625,2013,Josuha Guilavogui,Saint-Étienne,Ligue 1,Atlético Madrid,LaLiga,9000000.0,5000000,Midfielder,1990,23
49626,2013,Jorginho,Hellas Verona,Serie A,SSC Napoli,Serie A,8000000.0,9000000,Midfielder,1992,21
49627,2013,Antonio Candreva,Udinese Calcio,Serie A,Lazio,Serie A,7000000.0,9000000,Midfield,1987,26
49630,2013,Pierre-Emerick Aubameyang,Saint-Étienne,Ligue 1,Bor. Dortmund,Bundesliga,11000000.0,13000000,Forward,1989,24
49631,2013,Dimitri Payet,LOSC Lille,Ligue 1,Marseille,Ligue 1,7000000.0,13000000,Forward,1987,26
49633,2013,Heung-min Son,Hamburger SV,Bundesliga,Bay. Leverkusen,Bundesliga,9000000.0,12000000,Forward,1992,21
49634,2013,Ciro Immobile,Juventus,Serie A,Torino,Serie A,12000000.0,6000000,Forward,1990,23
49635,2013,Bojan Krkic,AS Roma,Serie A,FC Barcelona,LaLiga,11000000.0,7000000,Forward,1990,23
49636,2013,Mauro Icardi,Sampdoria,Serie A,Inter,Serie A,11000000.0,10000000,Forward,1993,20
49639,2013,Dries Mertens,PSV Eindhoven,Eredivisie,SSC Napoli,Serie A,8000000.0,11000000,Forward,1987,26
49643,2013,Florian Thauvin,LOSC Lille,Ligue 1,Marseille,Ligue 1,10000000.0,5000000,Defender,1993,20
49644,2013,David Villa,FC Barcelona,LaLiga,Atlético Madrid,LaLiga,1000000.0,10000000,Forward,1982,31
49648,2013,Manolo Gabbiadini,Juventus,Serie A,Sampdoria,Serie A,10000000.0,6000000,Forward,1992,21
49649,2013,Mattia Destro,Genoa,Serie A,AS Roma,Serie A,4000000.0,10000000,Forward,1991,22
49651,2013,Alessandro Matri,Juventus,Serie A,AC Milan,Serie A,9000000.0,9000000,Forward,1984,29
49652,2013,Papu Gómez,Catania,Serie A,Metalist,Premier Liga,6000000.0,9000000,Forward,1988,25
49656,2013,Laurentiu Branescu,Juventus,Serie A,Virtus Lanciano,Serie B,1000000.0,360000,Goalkeeper,1994,19
49684,2013,Martín Demichelis,Atlético Madrid,LaLiga,Man City,Premier League,4000000.0,2000000,Defender,1981,32
49685,2013,Chris Mavinga,Stade Rennais,Ligue 1,Rubin Kazan,Premier Liga,4000000.0,2000000,Defender,1991,22
49686,2013,Faouzi Ghoulam,Saint-Étienne,Ligue 1,SSC Napoli,Serie A,4000000.0,2000000,Defender,1991,22
49689,2013,Federico Peluso,Atalanta,Serie A,Juventus,Serie A,4000000.0,4000000,Defender,1984,29
49690,2013,Michal Kadlec,Bay. Leverkusen,Bundesliga,Fenerbahce,Süper Lig,4000000.0,4000000,Defender,1985,28
49691,2013,Danilo D'Ambrosio,Torino,Serie A,Inter,Serie A,3000000.0,4000000,Defender,1988,25
49693,2013,Kévin Théophile-Catherine,Stade Rennais,Ligue 1,Cardiff,Premier League,2000000.0,4000000,Defender,1990,23
49694,2013,Felipe Santana,Bor. Dortmund,Bundesliga,FC Schalke 04,Bundesliga,900000.0,4000000,Defender,1986,27
49704,2013,Marco van Ginkel,Vitesse,Eredivisie,Chelsea,Premier League,8000000.0,7000000,Midfielder,1993,20
49706,2013,Adam Maher,AZ Alkmaar,Eredivisie,PSV Eindhoven,Eredivisie,7000000.0,8000000,Midfielder,1993,20
49707,2013,Stéphane Sessègnon,Sunderland,Premier League,West Brom,Premier League,6000000.0,8000000,Midfielder,1984,29
49712,2013,Abdelaziz Barrada,Getafe,LaLiga,Al-Jazira,UAE Gulf League,7000000.0,7000000,Midfielder,1989,24
49713,2013,Stewart Downing,Liverpool,Premier League,West Ham,Premier League,5000000.0,7000000,Midfield,1984,29
49716,2013,Filip Djuricic,Heerenveen,Eredivisie,Benfica,Liga NOS,7000000.0,6000000,Midfielder,1992,21
49717,2013,Luis Alberto,Sevilla FC,LaLiga,Liverpool,Premier League,7000000.0,4000000,Midfielder,1992,21
49718,2013,Alessandro Diamanti,Bologna,Serie A,GZ Evergrande,Super League,6000000.0,7000000,Midfielder,1983,30
49719,2013,Andrea Poli,Sampdoria,Serie A,AC Milan,Serie A,5000000.0,7000000,Midfielder,1989,24
49722,2013,Emanuele Giaccherini,Juventus,Serie A,Sunderland,Premier League,6000000.0,6000000,Midfield,1985,28
49723,2013,Giannelli Imbula,Guingamp,Ligue 1,Marseille,Ligue 1,6000000.0,2000000,Midfielder,1992,21
49724,2013,Saphir Taider,Bologna,Serie A,Inter,Serie A,6000000.0,4000000,Midfielder,1992,21
49726,2013,Leroy Fer,Twente FC,Eredivisie,Norwich,Premier League,4000000.0,6000000,Midfielder,1990,23
49728,2013,Iago Aspas,Celta de Vigo,LaLiga,Liverpool,Premier League,9000000.0,8000000,Forward,1987,26
49731,2013,Jozy Altidore,AZ Alkmaar,Eredivisie,Sunderland,Premier League,9000000.0,4000000,Forward,1990,23
49732,2013,Simone Zaza,Juventus,Serie A,Sassuolo,Serie A,9000000.0,4000000,Forward,1991,22
49734,2013,José Callejón,Real Madrid,LaLiga,SSC Napoli,Serie A,8000000.0,9000000,Defender,1987,26
49735,2013,Gervinho,Arsenal,Premier League,AS Roma,Serie A,7000000.0,9000000,Forward,1987,26
49736,2013,Kévin Gameiro,Paris SG,Ligue 1,Sevilla FC,LaLiga,6000000.0,9000000,Forward,1987,26
49737,2013,Clint Dempsey,Spurs,Premier League,Sounders FC	,MLS,6000000.0,9000000,Forward,1983,30
49738,2013,Ishak Belfodil,Parma,Serie A,Inter,Serie A,5000000.0,9000000,Forward,1992,21
49747,2013,Jeremain Lens,PSV Eindhoven,Eredivisie,Dynamo Kyiv,Premier Liga,8000000.0,8000000,Defender,1988,25
49748,2013,Nacer Chadli,Twente FC,Eredivisie,Spurs,Premier League,7000000.0,8000000,Forward,1989,24
49762,2013,Morgan De Sanctis,SSC Napoli,Serie A,AS Roma,Serie A,450000.0,900000,Goalkeeper,1977,36
49772,2013,Luca Marrone,Juventus,Serie A,Sassuolo,Serie A,4000000.0,3000000,Defender,1990,23
49774,2013,Nicolas Isimat-Mirin,Valenciennes FC,Ligue 1,Monaco,Ligue 1,3000000.0,4000000,Defender,1992,21
49788,2013,Luca Cigarini,SSC Napoli,Serie A,Atalanta,Serie A,3000000.0,6000000,Midfielder,1986,27
49796,2013,Michael Essien,Chelsea,Premier League,AC Milan,Serie A,450000.0,6000000,Midfielder,1983,30
49802,2013,Michael Bradley,AS Roma,Serie A,Toronto FC,MLS,6000000.0,5000000,Midfielder,1987,26
49805,2013,Juan Forlín,Espanyol,LaLiga,Al-Rayyan SC,Stars League,3000000.0,3000000,Defender,1988,25
49807,2013,Cheikh M'Bengue,Toulouse,Ligue 1,Stade Rennais,Ligue 1,1000000.0,3000000,Defender,1988,25
49808,2013,Tino Costa,Valencia,LaLiga,Spartak Moscow,Premier Liga,5000000.0,6000000,Midfielder,1985,28
49812,2013,Michel Bastos,Olympique Lyon,Ligue 1,Al-Ain FC,UAE Gulf League,3000000.0,6000000,Midfield,1983,30
49827,2013,Shane Long,West Brom,Premier League,Hull City,Premier League,7000000.0,4000000,Forward,1987,26
49828,2013,Lisandro López,Olympique Lyon,Ligue 1,Al-Gharafa SC,Stars League,6000000.0,7000000,Forward,1983,30
49829,2013,Ádám Szalai,1.FSV Mainz 05,Bundesliga,FC Schalke 04,Bundesliga,7000000.0,6000000,Forward,1988,25
49838,2013,Nikica Jelavic,Everton,Premier League,Hull City,Premier League,7000000.0,6000000,Forward,1985,28
49846,2013,Jermain Defoe,Spurs,Premier League,Toronto FC,MLS,6000000.0,5000000,Forward,1982,31
49847,2013,Leo Baptistão,Rayo Vallecano,LaLiga,Atlético Madrid,LaLiga,6000000.0,6000000,Defender,1992,21
49850,2013,Marko Arnautovic,Werder Bremen,Bundesliga,Stoke City,Premier League,2000000.0,6000000,Forward,1989,24
49885,2013,Mike van der Hoorn,FC Utrecht,Eredivisie,Ajax,Eredivisie,3000000.0,2000000,Defender,1993,20
49888,2013,Erik Pieters,PSV Eindhoven,Eredivisie,Stoke City,Premier League,3000000.0,3000000,Defender,1988,25
49889,2013,Jeffrey Bruma,Chelsea,Premier League,PSV Eindhoven,Eredivisie,3000000.0,2000000,Defender,1992,21
49890,2013,Alberto Masi,Juventus,Serie A,Ternana,Serie B,3000000.0,810000,Defender,1992,21
49893,2013,Francesco Acerbi,Genoa,Serie A,Sassuolo,Serie A,2000000.0,3000000,Defender,1988,25
49895,2013,Vegard Forren,Southampton,Premier League,Molde,Tippeligaen,1000000.0,3000000,Defender,1988,25
49896,2013,Henri Bedimo,Montpellier,Ligue 1,Olympique Lyon,Ligue 1,1000000.0,3000000,Defender,1984,29
49899,2013,Mubarak Wakaso,Espanyol,LaLiga,Rubin Kazan,Premier Liga,5000000.0,4000000,Midfielder,1990,23
49900,2013,Scott Parker,Spurs,Premier League,Fulham,Premier League,3000000.0,5000000,Midfielder,1981,32
49904,2013,José Manuel Jurado,FC Schalke 04,Bundesliga,Spartak Moscow,Premier Liga,2000000.0,5000000,Midfielder,1986,27
49905,2013,Rúben Micael,Atlético Madrid,LaLiga,Braga,Liga NOS,2000000.0,5000000,Midfielder,1986,27
